       403589_550_N,      34,"TEST_P34",   757.9385,   -93.8670,  -665.9429
       403589_550_N,    1008,"ABS2_P1",   575.5138,   -53.6211,   347.2357
       403589_550_N,    1011,"ABS2_P2",  1296.9180,   -45.9604,  -489.1645
       403589_550_N,    1024,"ABS2_P3",   605.0637,   -43.4795, -1115.0599
       403589_550_N,    1003,"ABS2_P4",  -115.5342,   -50.8216,  -283.4880
       403589_550_N,      37,"TEST_P37",    33.4101,   -98.2526,  -391.2774
       403589_550_N,      13,"TEST_P13",   279.6991,     2.9302,   200.5313
       403589_550_N,     116,"TEST_P116",  1012.3197,  -623.4038, -1136.4845
       403589_550_N,     506,"TEST_P506",  1148.5926,   -22.8022,  -460.5211
       403589_550_N,     507,"TEST_P507",   676.8424,   -26.1083, -1093.9143
       403589_550_N,      96,"TEST_P96",   424.5097,     2.7752,   303.8399
       403589_550_N,     502,"CENTER_P2",   172.1681,     0.5869,  -175.6547
       403589_550_N,      87,"TEST_P87",  1198.8472,  -629.9363,  -976.3618
       403589_550_N,     504,"CENTER_P4",   346.4195,     0.1522,    -0.2835
       403589_550_N,    1004,"TEST_P4",   248.8893,  -269.3116,  -357.6220
       403589_550_N,    1006,"*",   698.9818,   -25.9345, -1064.3245
       403589_550_N,    1007,"*",   511.3473,  -410.8765,   411.6648
       403589_550_N,      42,"TEST_P42",  1083.2746,   -96.3097,  -356.6019
       403589_550_N,      57,"TEST_P57",   381.6300,   -99.0135,  -132.4955
       403589_550_N,    1010,"*",  1126.4973,   -23.0100,  -490.1799
       403589_550_N,      92,"TEST_P92",   532.8023,   -93.4177,  -862.5502
       403589_550_N,    1012,"*",   590.1890,  -332.6894, -1000.2275
       403589_550_N,    1013,"TEST_P13",   197.3014,  -918.9078,  -250.3555
       403589_550_N,     121,"TEST_P121",   635.2735,   -99.8197,    95.8760
       403589_550_N,     501,"CENTER_P1",    -0.0430,     0.0524,    -0.4531
       403589_550_N,    1016,"*",   496.5729,  -266.9153,  -644.7280
       403589_550_N,     503,"CENTER_P3",   170.6656,    -0.4372,    -1.3547
       403589_550_N,    1018,"*",   357.2015,   -99.2263,  -129.3752
       403589_550_N,     505,"CENTER_P5",   169.7624,    -0.2780,   174.7639
       403589_550_N,    1020,"*",   257.9183,     2.9591,   188.8630
       403589_550_N,    1021,"*",  1082.6839,   -95.9280,  -381.3637
       403589_550_N,     509,"TEST_P509",   487.8727,  -402.0488,   438.7674
       403589_550_N,    1001,"*",   338.8811,    -5.4060,   103.8889
       403589_550_N,    1002,"*",   263.3279,    -6.7503,    38.2914
       403589_550_N,       4,"TEST_P4",  1046.0423,  -511.2069, -1106.1065
       403589_550_N,    1026,"*",  -152.3575,  -592.3111,  -645.1936
       403589_550_N,    1027,"*",   228.6963,  -588.0717, -1077.6427
       403589_550_N,    1029,"*",  1346.8945,  -725.0585,  -554.6093
       403589_550_N,    1030,"*", -1218.1497,  1199.1992,    38.9721
       403589_550_N,    1031,"*", -1190.1415,  1266.2056,    27.0554
       403589_550_N,    1032,"*", -1198.4457,  1260.3365,    19.9854
       403589_550_N,    1033,"*", -1199.3062,  1244.5601,    31.4423
       403589_550_N,    1034,"TEST_P34", -1208.5057,  1238.4267,    23.7269
       403589_550_N,    1035,"*", -1208.8963,  1222.0803,    34.8195
       403589_550_N,    1036,"*", -1203.0509,  1228.1227,    43.7669
       403589_550_N,    1037,"TEST_P37", -1218.7576,  1217.2590,    27.3472
       403589_550_N,    1038,"*", -1188.9332,  1282.0866,    16.3879
       403589_550_N,    1039,"*", -1200.2793,  1277.8629,    10.3432
       403589_550_N,    1042,"TEST_P42",   220.6078,  -602.2879, -1075.9303
       403589_550_N,    1043,"*",  1355.8955,  -722.1262,  -580.4588
       403589_550_N,    1044,"TEST_P4",   199.6310,  -905.0953,  -616.3667
       403589_550_N,    1045,"*",   997.2928,  -638.6652, -1149.6368
       403589_550_N,    1047,"*", -1193.0746,  1251.8422,    41.8297
       403589_550_N,    1048,"*", -1206.0100,  1215.6630,    59.2340
       403589_550_N,    1049,"*", -1211.6916,  1207.2675,    48.1958
       403589_550_N,    1051,"*",  1041.1159,   -38.4507,  -808.8577
       403589_550_N,    1052,"*",  1332.3787,  -714.1571,  -550.2226
       403589_550_N,    1053,"*", -1197.4091,  1238.3948,    56.0534
       403589_550_N,    1054,"TEST_P4", -1203.6673,  1224.5489,    69.2222
       403589_550_N,    1055,"*", -1190.2320,  1298.7372,     7.4541
       403589_550_N,    1062,"*",   986.5878, -1231.2041, -1139.6636
       403589_550_N,    1064,"TEST_P4",     9.2418,   -98.8558,  -386.2414
       403589_550_N,    1068,"*",   733.2686,   -94.3856,  -664.1316
       403589_660_N,    1007,"ABS2_P1",   575.6678,   -50.5851,   349.7285
       403589_660_N,    1013,"ABS2_P2",  1295.7804,   -58.1341,  -487.7943
       403589_660_N,    1019,"ABS2_P3",   602.9455,   -59.1176, -1112.6488
       403589_660_N,    1003,"ABS2_P4",  -116.2952,   -51.5723,  -279.9328
       403589_660_N,      13,"TEST_P13",   279.9846,     6.0009,   202.7583
       403589_660_N,       4,"TEST_P4",  1041.0697,  -529.5197, -1098.4879
       403589_660_N,      96,"TEST_P96",   424.9602,     6.1754,   305.8263
       403589_660_N,     121,"TEST_P121",   634.7558,  -100.3793,    98.8868
       403589_660_N,      42,"TEST_P42",  1082.0292,  -105.4744,  -354.2728
       403589_660_N,     501,"CENTER_P1",    -0.0849,     2.2864,     2.2444
       403589_660_N,     506,"TEST_P506",  1147.6349,   -33.7151,  -459.2336
       403589_660_N,     507,"TEST_P507",   674.8503,   -42.1222, -1091.8078
       403589_660_N,     504,"CENTER_P4",   346.3735,     0.2001,     1.8844
       403589_660_N,    1005,"*",   509.3800,  -406.5497,   418.8255
       403589_660_N,    1006,"*",   258.1862,     6.0055,   191.1109
       403589_660_N,      34,"TEST_P34",   756.2333,  -104.9398,  -663.1288
       403589_660_N,    1008,"*",   493.8242,  -275.9852,  -639.3476
       403589_660_N,      57,"TEST_P57",   380.7601,  -100.8740,  -129.0947
       403589_660_N,      87,"TEST_P87",  1193.3965,  -647.4525,  -967.5147
       403589_660_N,      92,"TEST_P92",   530.7891,  -105.5318,  -859.3895
       403589_660_N,    1012,"*",  1125.4904,   -34.1459,  -488.8517
       403589_660_N,     116,"TEST_P116",  1006.6265,  -641.8312, -1127.4301
       403589_660_N,    1014,"TEST_P4",   697.0350,   -41.7300, -1062.2483
       403589_660_N,    1015,"*",   586.4541,  -346.8671,  -994.1198
       403589_660_N,     502,"CENTER_P2",   171.8529,    -0.6120,  -173.2148
       403589_660_N,     503,"CENTER_P3",   170.6180,     0.6303,     1.0838
       403589_660_N,    1018,"*",  1081.4184,  -105.3740,  -379.0382
       403589_660_N,     505,"CENTER_P5",   169.9902,     3.1079,   177.2007
       403589_660_N,    1021,"*",   356.3304,  -100.8931,  -125.9312
       403589_660_N,    1022,"*",   223.1884,  -600.7534, -1067.7570
       403589_660_N,     509,"TEST_P509",   485.9956,  -397.2840,   445.8276
       403589_660_N,    1002,"*",   246.5772,  -273.1153,  -351.8547
       403589_660_N,    1025,"*",   215.0309,  -614.9451, -1065.8348
       403589_660_N,    1026,"*",   338.9842,    -3.8383,   106.1629
       403589_660_N,    1027,"*",  1039.0876,   -54.3009,  -806.7150
       403589_660_N,    1029,"*",  1341.3718,  -738.4427,  -544.7117
       403589_660_N,    1031,"*",  -157.1347,  -597.3139,  -634.6492
       403589_660_N,    1032,"*", -1191.1974,  1254.3584,    20.3425
       403589_660_N,    1033,"*", -1185.1354,  1262.4525,    30.6848
       403589_660_N,    1034,"TEST_P34", -1200.4620,  1248.1904,    12.6853
       403589_660_N,    1035,"*", -1181.0363,  1292.4858,     4.9856
       403589_660_N,    1038,"*",   986.6619,    -6.6504,  -803.0214
       403589_770_N,    1015,"ABS2_P1",   575.7161,   -53.8901,   347.2326
       403589_770_N,    1008,"ABS2_P2",  1296.7367,   -46.9373,  -489.5195
       403589_770_N,    1019,"ABS2_P3",   604.5994,   -44.3360, -1115.0851
       403589_770_N,    1001,"ABS2_P4",  -115.5879,   -51.0512,  -283.1908
       403589_770_N,      42,"TEST_P42",  1083.1406,   -97.1201,  -356.8224
       403589_770_N,      92,"TEST_P92",   532.4272,   -93.9891,  -862.5315
       403589_770_N,     501,"CENTER_P1",     0.0108,    -0.0574,    -0.2404
       403589_770_N,      87,"TEST_P87",  1198.0494,  -631.0962,  -976.4218
       403589_770_N,      37,"TEST_P37",    33.2690,   -98.5024,  -391.0316
       403589_770_N,     504,"CENTER_P4",   346.4781,    -0.0534,    -0.2102
       403589_770_N,     509,"TEST_P509",   487.9381,  -402.2668,   438.9666
       403589_770_N,     503,"CENTER_P3",   170.7128,    -0.6292,    -1.2098
       403589_770_N,     507,"TEST_P507",   676.3451,   -27.0202, -1093.9774
       403589_770_N,       4,"TEST_P4",  1045.2923,  -512.2861, -1106.1756
       403589_770_N,      96,"TEST_P96",   424.7013,     2.5985,   303.8771
       403589_770_N,    1002,"*",   589.6214,  -333.4087, -1000.1883
       403589_770_N,    1006,"*",  1126.3091,   -23.8879,  -490.4753
       403589_770_N,    1007,"*",   698.4998,   -26.8348, -1064.3983
       403589_770_N,      57,"TEST_P57",   381.5930,   -99.3701,  -132.3844
       403589_770_N,    1009,"*",   511.4038,  -411.1027,   411.8591
       403589_770_N,    1010,"*",   258.0654,     2.7734,   188.9561
       403589_770_N,      13,"TEST_P13",   279.8453,     2.7976,   200.6309
       403589_770_N,     116,"TEST_P116",  1011.4654,  -624.5254, -1136.4747
       403589_770_N,     121,"TEST_P121",   635.3584,  -100.2219,    95.8672
       403589_770_N,    1014,"TEST_P4",  1082.5384,   -96.7356,  -381.5804
       403589_770_N,     502,"CENTER_P2",   172.1411,     0.3661,  -175.5131
       403589_770_N,    1016,"*",   357.1688,   -99.6039,  -129.2578
       403589_770_N,    1017,"*",  1346.4159,  -726.0795,  -554.7639
       403589_770_N,    1011,"*",   496.2012,  -267.4232,  -644.6700
       403589_770_N,     506,"TEST_P506",  1148.4188,   -23.6898,  -460.8254
       403589_770_N,    1020,"*",   338.9664,    -5.6979,   103.9739
       403589_770_N,    1022,"*",  -152.9406,  -592.4500,  -644.7272
       403589_770_N,    1023,"*",   263.4924,    -5.4227,    38.5300
       403589_770_N,    1024,"TEST_P4",     9.1148,   -99.2182,  -385.9635
       403589_770_N,    1003,"*",   248.6327,  -269.5779,  -357.4199
       403589_770_N,    1026,"*",   219.8485,  -602.7779, -1075.6427
       403589_770_N,      34,"TEST_P34",   757.6781,   -94.6418,  -666.0275
       403589_770_N,    1037,"TEST_P37", -1196.1327,  1239.2126,    56.6308
       403589_770_N,    1038,"*", -1202.1796,  1229.2856,    44.3466
       403589_770_N,    1039,"*", -1208.0497,  1239.9344,    24.4883
       403589_770_N,    1040,"*", -1208.1914,  1223.1691,    35.4164
       403589_770_N,    1041,"*", -1189.7050,  1267.7442,    27.9606
       403589_770_N,    1042,"TEST_P42", -1202.0435,  1225.1811,    69.7416
       403589_770_N,    1043,"*", -1217.4911,  1200.4888,    39.4453
       403589_770_N,    1044,"TEST_P4", -1210.6015,  1208.0448,    48.6099
       403589_770_N,    1045,"*", -1204.7429,  1216.6063,    59.6783
       403589_770_N,    1048,"*",     6.4790, -1034.6988,  -516.2805
       403589_770_N,    1050,"*",  1048.1924,   -29.4307,  -836.9249
       403589_770_N,    1052,"*", -1192.2195,  1252.9247,    42.5660
       403589_770_N,    1053,"*", -1198.6292,  1245.6775,    32.1874
       403589_770_N,    1054,"TEST_P4", -1198.0764,  1261.9557,    20.8872
       403589_770_N,    1055,"*", -1188.8213,  1284.3303,    17.4693
       403589_770_N,    1056,"*",   868.6472,     0.8833,  -907.4876
       403589_770_N,    1057,"TEST_P57",   987.7376,     5.7494,  -804.3765
       403589_770_N,    1058,"*",   227.8942,  -588.4280, -1077.3781
       403589_770_N,     505,"CENTER_P5",   169.8929,    -0.4019,   174.9150
       403589_770_C,    1010,"ABS2_P1",   575.4346,   -53.2050,   348.2010
       403589_770_C,    1008,"ABS2_P2",  1296.2637,   -49.8586,  -488.7768
       403589_770_C,    1018,"ABS2_P3",   603.9533,   -47.6644, -1114.1817
       403589_770_C,    1001,"ABS2_P4",  -116.0470,   -50.8679,  -282.0419
       403589_770_C,      34,"TEST_P34",   757.0663,   -97.0729,  -665.0107
       403589_770_C,      42,"TEST_P42",  1082.6003,   -99.3167,  -355.8919
       403589_770_C,      13,"TEST_P13",   279.6263,     3.5949,   201.5102
       403589_770_C,     501,"CENTER_P1",    -0.2675,     0.7118,     0.7380
       403589_770_C,     502,"CENTER_P2",   171.8316,     0.2583,  -174.5919
       403589_770_C,    1002,"*",   247.8025,  -270.3508,  -355.7729
       403589_770_C,     504,"CENTER_P4",   346.2057,     0.0455,     0.6605
       403589_770_C,      92,"TEST_P92",   531.7780,   -96.7207,  -861.4509
       403589_770_C,      96,"TEST_P96",   424.5173,     3.3926,   304.7109
       403589_770_C,    1006,"*",   257.8509,     3.6038,   189.8542
       403589_770_C,    1007,"*",  1125.8750,   -26.5344,  -489.7462
       403589_770_C,      37,"TEST_P37",    32.6967,   -99.0028,  -389.7486
       403589_770_C,    1009,"*",   510.5006,  -410.1059,   413.8331
       403589_770_C,      57,"TEST_P57",   381.1062,   -99.6870,  -131.2545
       403589_770_C,    1011,"*",   697.9160,   -30.2645, -1063.5559
       403589_770_C,     506,"TEST_P506",  1147.9928,   -26.2927,  -460.1056
       403589_770_C,     121,"TEST_P121",   634.9238,  -100.3812,    96.9228
       403589_770_C,    1014,"TEST_P4",  1082.0066,   -98.9347,  -380.6317
       403589_770_C,    1015,"*",   356.6796,   -99.8400,  -128.1127
       403589_770_C,     503,"CENTER_P3",   170.4425,    -0.2286,    -0.2897
       403589_770_C,    1017,"*",   588.5053,  -336.5428,  -998.4636
       403589_770_C,     505,"CENTER_P5",   169.6678,     0.5218,   175.8340
       403589_770_C,    1012,"*",   495.2976,  -269.4170,  -643.0885
       403589_770_C,     507,"TEST_P507",   675.7547,   -30.4796, -1093.1299
       403589_770_C,     509,"TEST_P509",   487.0577,  -401.1609,   440.9173
       403589_770_C,    1023,"*",   226.3208,  -591.1992, -1074.8494
       403589_770_C,    1024,"TEST_P4",   218.1673,  -605.3253, -1073.0893
       403589_770_C,    1025,"*",   986.9277,    -0.3033,  -803.8582
       403589_770_C,    1026,"*",  1344.7269,  -729.2585,  -552.1680
       403589_770_C,    1019,"*",  1289.8965,     4.8715,  -673.8703
       403589_770_C,    1028,"*",  -154.4425,  -593.3085,  -642.0575
       403589_770_C,    1030,"*",  1353.5539,  -726.7803,  -578.1201
       403589_770_C,    1031,"*",   -41.0024,  -339.7404,  -614.7399
       403589_770_P,    1013,"ABS2_P1",   575.4485,   -53.4093,   347.3831
       403589_770_P,    1014,"ABS2_P2",  1296.7180,   -47.2380,  -489.1042
       403589_770_P,    1020,"ABS2_P3",   604.8228,   -44.2699, -1114.9052
       403589_770_P,    1001,"ABS2_P4",  -115.6560,   -50.2586,  -283.2345
       403589_770_P,      13,"TEST_P13",   279.6641,     3.4499,   200.6860
       403589_770_P,      37,"TEST_P37",    33.2346,   -97.9241,  -391.0145
       403589_770_P,     504,"CENTER_P4",   346.3646,     0.4822,    -0.1405
       403589_770_P,      96,"TEST_P96",   424.4913,     3.1574,   303.9672
       403589_770_P,     503,"CENTER_P3",   170.5977,     0.0300,    -1.1754
       403589_770_P,     507,"TEST_P507",   676.5649,   -26.9965, -1093.7797
       403589_770_P,     501,"CENTER_P1",    -0.0951,     0.6834,    -0.2792
       403589_770_P,      57,"TEST_P57",   381.4724,   -98.9295,  -132.2566
       403589_770_P,    1003,"*",   257.8895,     3.3784,   188.9999
       403589_770_P,       4,"TEST_P4",  1045.2653,  -512.6993, -1105.6585
       403589_770_P,    1005,"*",   248.4988,  -269.1984,  -357.2651
       403589_770_P,      34,"TEST_P34",   757.7177,   -94.6342,  -665.7648
       403589_770_P,    1007,"*",   496.1562,  -267.3273,  -644.4222
       403589_770_P,      42,"TEST_P42",  1083.0722,   -97.2180,  -356.4559
       403589_770_P,     502,"CENTER_P2",   172.0881,     0.9119,  -175.4952
       403589_770_P,      87,"TEST_P87",  1197.8887,  -631.5554,  -975.7503
       403589_770_P,      92,"TEST_P92",   532.5446,   -93.9604,  -862.3266
       403589_770_P,    1012,"*",  1126.3316,   -24.0497,  -490.1219
       403589_770_P,     116,"TEST_P116",  1011.3914,  -624.9154, -1135.9066
       403589_770_P,     121,"TEST_P121",   635.1444,   -99.8751,    96.0616
       403589_770_P,    1015,"*",   510.9176,  -410.5310,   412.1505
       403589_770_P,    1009,"*",  -153.1340,  -591.9463,  -644.5586
       403589_770_P,    1017,"*",  1082.4898,   -96.8195,  -381.2102
       403589_770_P,    1018,"*",   589.6406,  -333.4116,  -999.8858
       403589_770_P,     505,"CENTER_P5",   169.7251,     0.2960,   174.9303
       403589_770_P,     506,"TEST_P506",  1148.4266,   -23.8673,  -460.4687
       403589_770_P,    1022,"*",   869.0353,     9.4146,  -906.8919
       403589_770_P,     509,"TEST_P509",   487.4512,  -401.6763,   439.2480
       403589_770_P,    1016,"*",   698.7167,   -26.9072, -1064.1872
       403589_770_P,    1028,"*",   733.1928,   -94.8444,  -664.0955
       403589_770_P,    1004,"TEST_P4",   357.0396,   -99.1428,  -129.1401
       403589_770_P,    1043,"*",   934.2070,    -0.8469,  -982.7783
       403589_770_P,    1047,"*",   -39.9748,  -338.4587,  -616.5072
       403589_550_C,4,"TEST_P4",1044.719,-515.425,-1104.285
       403589_550_C,13,"TEST_P13",279.377,2.968,201.371
       403589_550_C,34,"TEST_P34",757.24,-96.679,-665.074
       403589_550_C,37,"TEST_P37",32.749,-99.551,-390.049
       403589_550_C,42,"TEST_P42",1082.674,-98.686,-355.834
       403589_550_C,57,"TEST_P57",381.101,-100.015,-131.41
